survey_year,variable,type
1993,awfacte,numeric
1993,awfactr,numeric
1993,awfactt,numeric
1993,awfactu,numeric
1993,b0,haven_labelled
1993,b1,numeric
1993,b10,haven_labelled
1993,b11,numeric
1993,b12,numeric
1993,b13,haven_labelled
1993,b2,numeric
1993,b3,numeric
1993,b4,haven_labelled
1993,b5,haven_labelled
1993,b6,haven_labelled
1993,b7,numeric
1993,b8,numeric
1993,b9,haven_labelled
1993,bidx,numeric
1993,bord,numeric
1993,case_id,character
1993,caseid,character
1993,h1,haven_labelled
1993,h10,haven_labelled
1993,h11,haven_labelled
1993,h11a,haven_labelled
1993,h11b,haven_labelled
1993,h12a,haven_labelled
1993,h12b,numeric
1993,h12c,numeric
1993,h12d,haven_labelled
1993,h12e,haven_labelled
1993,h12f,haven_labelled
1993,h12g,haven_labelled
1993,h12h,numeric
1993,h12i,numeric
1993,h12j,haven_labelled
1993,h12k,haven_labelled
1993,h12l,haven_labelled
1993,h12m,haven_labelled
1993,h12n,haven_labelled
1993,h12o,numeric
1993,h12p,numeric
1993,h12q,numeric
1993,h12r,numeric
1993,h12s,haven_labelled
1993,h12t,haven_labelled
1993,h12u,numeric
1993,h12v,numeric
1993,h12w,numeric
1993,h12x,haven_labelled
1993,h12y,haven_labelled
1993,h12z,haven_labelled
1993,h13,haven_labelled
1993,h13a,haven_labelled
1993,h14,haven_labelled
1993,h14a,haven_labelled
1993,h15,haven_labelled
1993,h15a,haven_labelled
1993,h15b,haven_labelled
1993,h15c,haven_labelled
1993,h15d,haven_labelled
1993,h15e,numeric
1993,h15f,numeric
1993,h15g,numeric
1993,h15h,numeric
1993,h16,haven_labelled
1993,h18,numeric
1993,h18a,haven_labelled
1993,h2,haven_labelled
1993,h20,haven_labelled
1993,h21,haven_labelled
1993,h21a,haven_labelled
1993,h22,haven_labelled
1993,h2d,haven_labelled
1993,h2m,haven_labelled
1993,h2y,haven_labelled
1993,h3,haven_labelled
1993,h31,haven_labelled
1993,h31a,haven_labelled
1993,h31b,haven_labelled
1993,h32a,haven_labelled
1993,h32b,numeric
1993,h32c,numeric
1993,h32d,haven_labelled
1993,h32e,haven_labelled
1993,h32f,haven_labelled
1993,h32g,haven_labelled
1993,h32h,haven_labelled
1993,h32i,haven_labelled
1993,h32j,haven_labelled
1993,h32k,haven_labelled
1993,h32l,haven_labelled
1993,h32m,haven_labelled
1993,h32n,haven_labelled
1993,h32o,numeric
1993,h32p,numeric
1993,h32q,numeric
1993,h32r,numeric
1993,h32s,haven_labelled
1993,h32t,haven_labelled
1993,h32u,numeric
1993,h32v,numeric
1993,h32w,numeric
1993,h32x,haven_labelled
1993,h32y,haven_labelled
1993,h32z,haven_labelled
1993,h33,haven_labelled
1993,h33a,haven_labelled
1993,h34,haven_labelled
1993,h35,haven_labelled
1993,h35a,haven_labelled
1993,h36,haven_labelled
1993,h36a,haven_labelled
1993,h37,haven_labelled
1993,h37a,numeric
1993,h37b,numeric
1993,h37c,numeric
1993,h37d,numeric
1993,h38,haven_labelled
1993,h38a,haven_labelled
1993,h3d,haven_labelled
1993,h3m,haven_labelled
1993,h3y,haven_labelled
1993,h4,haven_labelled
1993,h4d,haven_labelled
1993,h4m,haven_labelled
1993,h4y,haven_labelled
1993,h5,haven_labelled
1993,h5d,haven_labelled
1993,h5m,haven_labelled
1993,h5y,haven_labelled
1993,h6,haven_labelled
1993,h6d,haven_labelled
1993,h6m,haven_labelled
1993,h6y,haven_labelled
1993,h7,haven_labelled
1993,h7d,haven_labelled
1993,h7m,haven_labelled
1993,h7y,haven_labelled
1993,h8,haven_labelled
1993,h8d,haven_labelled
1993,h8m,haven_labelled
1993,h8y,haven_labelled
1993,h9,haven_labelled
1993,h9d,haven_labelled
1993,h9m,haven_labelled
1993,h9y,haven_labelled
1993,hidx,numeric
1993,hw1,numeric
1993,hw10,numeric
1993,hw11,numeric
1993,hw12,numeric
1993,hw13,numeric
1993,hw14,numeric
1993,hw15,numeric
1993,hw16,numeric
1993,hw17,numeric
1993,hw18,numeric
1993,hw19,numeric
1993,hw2,numeric
1993,hw20,numeric
1993,hw21,numeric
1993,hw22,numeric
1993,hw23,numeric
1993,hw24,numeric
1993,hw25,numeric
1993,hw26,numeric
1993,hw3,numeric
1993,hw4,numeric
1993,hw5,numeric
1993,hw6,numeric
1993,hw7,numeric
1993,hw8,numeric
1993,hw9,numeric
1993,hwidx,numeric
1993,idx94,numeric
1993,m1,haven_labelled
1993,m10,haven_labelled
1993,m11,haven_labelled
1993,m12,haven_labelled
1993,m13,haven_labelled
1993,m14,haven_labelled
1993,m15,haven_labelled
1993,m16,haven_labelled
1993,m17,haven_labelled
1993,m18,haven_labelled
1993,m19,haven_labelled
1993,m20,haven_labelled
1993,m21,haven_labelled
1993,m22,haven_labelled
1993,m23,haven_labelled
1993,m24,haven_labelled
1993,m25,haven_labelled
1993,m26,haven_labelled
1993,m27,haven_labelled
1993,m28,haven_labelled
1993,m29,haven_labelled
1993,m2a,haven_labelled
1993,m2b,haven_labelled
1993,m2c,numeric
1993,m2d,haven_labelled
1993,m2e,haven_labelled
1993,m2f,haven_labelled
1993,m2g,haven_labelled
1993,m2h,numeric
1993,m2i,numeric
1993,m2j,numeric
1993,m2k,haven_labelled
1993,m2l,numeric
1993,m2m,numeric
1993,m2n,haven_labelled
1993,m3a,haven_labelled
1993,m3b,haven_labelled
1993,m3c,numeric
1993,m3d,haven_labelled
1993,m3e,haven_labelled
1993,m3f,haven_labelled
1993,m3g,haven_labelled
1993,m3h,haven_labelled
1993,m3i,numeric
1993,m3j,numeric
1993,m3k,haven_labelled
1993,m3l,numeric
1993,m3m,numeric
1993,m3n,haven_labelled
1993,m4,haven_labelled
1993,m5,haven_labelled
1993,m6,haven_labelled
1993,m7,haven_labelled
1993,m8,haven_labelled
1993,m9,haven_labelled
1993,midx,numeric
1993,s106,haven_labelled
1993,s107,haven_labelled
1993,s122b,haven_labelled
1993,s208,haven_labelled
1993,s209,numeric
1993,s210,numeric
1993,s312c,numeric
1993,s312f,haven_labelled
1993,s312m,haven_labelled
1993,s312y,haven_labelled
1993,s313,haven_labelled
1993,s323,haven_labelled
1993,s325,haven_labelled
1993,s330,haven_labelled
1993,s331,haven_labelled
1993,s332a,haven_labelled
1993,s332b,haven_labelled
1993,s332c,haven_labelled
1993,s332d,haven_labelled
1993,s332e,haven_labelled
1993,s332f,haven_labelled
1993,s332g,haven_labelled
1993,s332h,haven_labelled
1993,s333,haven_labelled
1993,s334,haven_labelled
1993,s336,haven_labelled
1993,s337,haven_labelled
1993,s338,haven_labelled
1993,s339a,haven_labelled
1993,s339b,haven_labelled
1993,s339c,haven_labelled
1993,s339d,haven_labelled
1993,s339e,haven_labelled
1993,s341,haven_labelled
1993,s346,haven_labelled
1993,s347,haven_labelled
1993,s348,haven_labelled
1993,s349,haven_labelled
1993,s350,haven_labelled
1993,s409a,haven_labelled
1993,s409b,haven_labelled
1993,s417a,haven_labelled
1993,s417b,haven_labelled
1993,s417c,haven_labelled
1993,s417d,haven_labelled
1993,s417e,haven_labelled
1993,s417f,haven_labelled
1993,s417g,haven_labelled
1993,s418,haven_labelled
1993,s419a,haven_labelled
1993,s419b,haven_labelled
1993,s419c,haven_labelled
1993,s419d,haven_labelled
1993,s419e,haven_labelled
1993,s430,numeric
1993,s443,haven_labelled
1993,s460a,haven_labelled
1993,s460b,haven_labelled
1993,s460c,haven_labelled
1993,s461,haven_labelled
1993,s506,haven_labelled
1993,s511c,numeric
1993,s511f,haven_labelled
1993,s511m,haven_labelled
1993,s511y,haven_labelled
1993,s512,haven_labelled
1993,s513,haven_labelled
1993,s517,numeric
1993,s522m,haven_labelled
1993,s522y,haven_labelled
1993,s610,haven_labelled
1993,s611,haven_labelled
1993,s614,haven_labelled
1993,s615,haven_labelled
1993,s616,haven_labelled
1993,s703,haven_labelled
1993,s704,haven_labelled
1993,s726,haven_labelled
1993,s727a,haven_labelled
1993,s727b,haven_labelled
1993,s727c,haven_labelled
1993,s727d,haven_labelled
1993,s727e,haven_labelled
1993,s727f,haven_labelled
1993,scity,numeric
1993,slangi,haven_labelled
1993,slangq,haven_labelled
1993,slangr,haven_labelled
1993,sprovin,numeric
1993,strans,haven_labelled
1993,v000,character
1993,v001,numeric
1993,v002,numeric
1993,v003,numeric
1993,v004,numeric
1993,v005,numeric
1993,v006,numeric
1993,v007,numeric
1993,v008,numeric
1993,v009,numeric
1993,v010,numeric
1993,v011,numeric
1993,v012,numeric
1993,v013,haven_labelled
1993,v014,haven_labelled
1993,v015,haven_labelled
1993,v016,numeric
1993,v017,numeric
1993,v018,haven_labelled
1993,v019,haven_labelled
1993,v020,haven_labelled
1993,v021,numeric
1993,v022,numeric
1993,v023,haven_labelled
1993,v024,haven_labelled
1993,v025,haven_labelled
1993,v026,haven_labelled
1993,v027,numeric
1993,v028,numeric
1993,v029,numeric
1993,v101,haven_labelled
1993,v102,haven_labelled
1993,v103,haven_labelled
1993,v104,haven_labelled
1993,v105,haven_labelled
1993,v106,haven_labelled
1993,v107,numeric
1993,v108,haven_labelled
1993,v109,haven_labelled
1993,v110,haven_labelled
1993,v111,numeric
1993,v112,haven_labelled
1993,v113,haven_labelled
1993,v114,haven_labelled
1993,v115,haven_labelled
1993,v116,haven_labelled
1993,v119,haven_labelled
1993,v120,numeric
1993,v121,haven_labelled
1993,v122,haven_labelled
1993,v123,haven_labelled
1993,v124,haven_labelled
1993,v125,haven_labelled
1993,v127,haven_labelled
1993,v128,numeric
1993,v129,numeric
1993,v130,haven_labelled
1993,v131,haven_labelled
1993,v133,haven_labelled
1993,v134,haven_labelled
1993,v135,haven_labelled
1993,v136,numeric
1993,v137,numeric
1993,v138,numeric
1993,v139,numeric
1993,v140,haven_labelled
1993,v141,haven_labelled
1993,v142,haven_labelled
1993,v143,numeric
1993,v144,haven_labelled
1993,v145,haven_labelled
1993,v146,haven_labelled
1993,v147,haven_labelled
1993,v148,haven_labelled
1993,v149,haven_labelled
1993,v150,haven_labelled
1993,v151,haven_labelled
1993,v152,numeric
1993,v201,numeric
1993,v202,numeric
1993,v203,numeric
1993,v204,numeric
1993,v205,numeric
1993,v206,numeric
1993,v207,numeric
1993,v208,numeric
1993,v209,numeric
1993,v210,numeric
1993,v211,numeric
1993,v212,numeric
1993,v213,haven_labelled
1993,v214,numeric
1993,v215,haven_labelled
1993,v216,haven_labelled
1993,v217,haven_labelled
1993,v218,numeric
1993,v219,numeric
1993,v220,haven_labelled
1993,v221,haven_labelled
1993,v222,numeric
1993,v223,haven_labelled
1993,v224,numeric
1993,v225,haven_labelled
1993,v226,haven_labelled
1993,v227,haven_labelled
1993,v228,haven_labelled
1993,v229,haven_labelled
1993,v230,haven_labelled
1993,v231,haven_labelled
1993,v232,haven_labelled
1993,v233,haven_labelled
1993,v234,haven_labelled
1993,v235,haven_labelled
1993,v310,numeric
1993,v311,haven_labelled
1993,v312,haven_labelled
1993,v313,haven_labelled
1993,v315,numeric
1993,v316,numeric
1993,v317,numeric
1993,v318,haven_labelled
1993,v319,haven_labelled
1993,v320,haven_labelled
1993,v321,haven_labelled
1993,v322,haven_labelled
1993,v323,haven_labelled
1993,v325,numeric
1993,v326,haven_labelled
1993,v327,haven_labelled
1993,v337,haven_labelled
1993,v338,haven_labelled
1993,v339,haven_labelled
1993,v359,haven_labelled
1993,v360,haven_labelled
1993,v361,haven_labelled
1993,v362,haven_labelled
1993,v363,haven_labelled
1993,v364,haven_labelled
1993,v365,haven_labelled
1993,v366,haven_labelled
1993,v367,haven_labelled
1993,v369,haven_labelled
1993,v370,haven_labelled
1993,v371,haven_labelled
1993,v372,haven_labelled
1993,v373,haven_labelled
1993,v374,haven_labelled
1993,v375,haven_labelled
1993,v376,haven_labelled
1993,v377,haven_labelled
1993,v378,haven_labelled
1993,v379,haven_labelled
1993,v380,haven_labelled
1993,v381,haven_labelled
1993,v382,haven_labelled
1993,v383,haven_labelled
1993,v384,haven_labelled
1993,v385,haven_labelled
1993,v386,haven_labelled
1993,v387,haven_labelled
1993,v388,haven_labelled
1993,v389,haven_labelled
1993,v390,haven_labelled
1993,v391,haven_labelled
1993,v392,haven_labelled
1993,v401,haven_labelled
1993,v404,haven_labelled
1993,v405,haven_labelled
1993,v406,haven_labelled
1993,v407,haven_labelled
1993,v408,haven_labelled
1993,v409,haven_labelled
1993,v409a,haven_labelled
1993,v410,haven_labelled
1993,v410a,haven_labelled
1993,v411,haven_labelled
1993,v411a,haven_labelled
1993,v412,haven_labelled
1993,v413,haven_labelled
1993,v413a,haven_labelled
1993,v413b,haven_labelled
1993,v413c,numeric
1993,v413d,numeric
1993,v414,haven_labelled
1993,v414a,numeric
1993,v414b,numeric
1993,v414c,numeric
1993,v414d,numeric
1993,v415,haven_labelled
1993,v416,haven_labelled
1993,v417,numeric
1993,v418,numeric
1993,v419,numeric
1993,v420,numeric
1993,v421,numeric
1993,v422,haven_labelled
1993,v423,haven_labelled
1993,v424a,haven_labelled
1993,v424b,numeric
1993,v424c,numeric
1993,v424d,haven_labelled
1993,v424e,haven_labelled
1993,v424f,haven_labelled
1993,v424g,haven_labelled
1993,v424h,numeric
1993,v424i,numeric
1993,v424j,haven_labelled
1993,v424k,haven_labelled
1993,v424l,haven_labelled
1993,v424m,haven_labelled
1993,v424n,haven_labelled
1993,v424o,numeric
1993,v424p,numeric
1993,v424q,numeric
1993,v424r,numeric
1993,v424s,haven_labelled
1993,v424t,haven_labelled
1993,v424u,numeric
1993,v424v,numeric
1993,v424w,numeric
1993,v424x,haven_labelled
1993,v424y,numeric
1993,v425,haven_labelled
1993,v426,haven_labelled
1993,v427,haven_labelled
1993,v428,haven_labelled
1993,v429,haven_labelled
1993,v430,haven_labelled
1993,v431,haven_labelled
1993,v432,haven_labelled
1993,v433,haven_labelled
1993,v434,haven_labelled
1993,v435,haven_labelled
1993,v436,numeric
1993,v437,numeric
1993,v438,numeric
1993,v439,numeric
1993,v440,numeric
1993,v441,numeric
1993,v442,numeric
1993,v443,numeric
1993,v444,numeric
1993,v445,numeric
1993,v446,numeric
1993,v447,haven_labelled
1993,v501,haven_labelled
1993,v502,haven_labelled
1993,v503,haven_labelled
1993,v504,haven_labelled
1993,v505,numeric
1993,v506,numeric
1993,v507,numeric
1993,v508,numeric
1993,v509,numeric
1993,v510,haven_labelled
1993,v511,numeric
1993,v512,numeric
1993,v513,haven_labelled
1993,v525,haven_labelled
1993,v526,haven_labelled
1993,v527,haven_labelled
1993,v528,haven_labelled
1993,v529,haven_labelled
1993,v530,haven_labelled
1993,v531,haven_labelled
1993,v532,haven_labelled
1993,v533,haven_labelled
1993,v602,haven_labelled
1993,v603,haven_labelled
1993,v604,haven_labelled
1993,v605,haven_labelled
1993,v608,haven_labelled
1993,v609,numeric
1993,v610,numeric
1993,v611,numeric
1993,v612,numeric
1993,v613,haven_labelled
1993,v614,haven_labelled
1993,v615,haven_labelled
1993,v616,haven_labelled
1993,v617,haven_labelled
1993,v618,haven_labelled
1993,v619,haven_labelled
1993,v620,haven_labelled
1993,v621,haven_labelled
1993,v623,haven_labelled
1993,v624,haven_labelled
1993,v625,haven_labelled
1993,v626,haven_labelled
1993,v701,haven_labelled
1993,v702,haven_labelled
1993,v704,numeric
1993,v705,haven_labelled
1993,v707,haven_labelled
1993,v714,haven_labelled
1993,v715,haven_labelled
1993,v716,haven_labelled
1993,v717,haven_labelled
1993,v718,haven_labelled
1993,v719,haven_labelled
1993,v720,haven_labelled
1993,v721,haven_labelled
1993,v722,haven_labelled
1993,v723,haven_labelled
1993,v724,haven_labelled
1993,v725,haven_labelled
1993,v726,haven_labelled
1993,v727,haven_labelled
1993,v728,haven_labelled
1993,v729,haven_labelled
1998,awfacte,numeric
1998,awfactr,numeric
1998,awfactt,numeric
1998,awfactu,numeric
1998,b0,haven_labelled
1998,b1,numeric
1998,b10,haven_labelled
1998,b11,numeric
1998,b12,numeric
1998,b13,haven_labelled
1998,b14,haven_labelled
1998,b15,haven_labelled
1998,b2,numeric
1998,b3,numeric
1998,b4,haven_labelled
1998,b5,haven_labelled
1998,b6,haven_labelled
1998,b7,numeric
1998,b8,numeric
1998,b9,haven_labelled
1998,bidx,numeric
1998,bord,numeric
1998,caseid,character
1998,h0,numeric
1998,h0d,numeric
1998,h0m,numeric
1998,h0y,numeric
1998,h1,haven_labelled
1998,h10,haven_labelled
1998,h11,haven_labelled
1998,h11b,haven_labelled
1998,h11c,haven_labelled
1998,h12a,haven_labelled
1998,h12b,haven_labelled
1998,h12c,haven_labelled
1998,h12d,numeric
1998,h12e,haven_labelled
1998,h12f,numeric
1998,h12g,numeric
1998,h12h,numeric
1998,h12i,haven_labelled
1998,h12j,haven_labelled
1998,h12k,haven_labelled
1998,h12l,haven_labelled
1998,h12m,numeric
1998,h12n,numeric
1998,h12o,haven_labelled
1998,h12p,numeric
1998,h12q,numeric
1998,h12r,numeric
1998,h12s,haven_labelled
1998,h12t,numeric
1998,h12u,haven_labelled
1998,h12v,haven_labelled
1998,h12w,numeric
1998,h12x,haven_labelled
1998,h12y,haven_labelled
1998,h12z,haven_labelled
1998,h13,haven_labelled
1998,h14,haven_labelled
1998,h15,haven_labelled
1998,h15a,numeric
1998,h15b,haven_labelled
1998,h15c,haven_labelled
1998,h15d,haven_labelled
1998,h15e,haven_labelled
1998,h15f,haven_labelled
1998,h15g,haven_labelled
1998,h15h,haven_labelled
1998,h16,haven_labelled
1998,h18,haven_labelled
1998,h2,haven_labelled
1998,h20,haven_labelled
1998,h21,haven_labelled
1998,h21a,haven_labelled
1998,h22,haven_labelled
1998,h2d,haven_labelled
1998,h2m,haven_labelled
1998,h2y,haven_labelled
1998,h3,haven_labelled
1998,h31,haven_labelled
1998,h31b,haven_labelled
1998,h32a,haven_labelled
1998,h32b,haven_labelled
1998,h32c,haven_labelled
1998,h32d,numeric
1998,h32e,haven_labelled
1998,h32f,numeric
1998,h32g,numeric
1998,h32h,numeric
1998,h32i,haven_labelled
1998,h32j,haven_labelled
1998,h32k,haven_labelled
1998,h32l,haven_labelled
1998,h32m,numeric
1998,h32n,numeric
1998,h32o,haven_labelled
1998,h32p,numeric
1998,h32q,numeric
1998,h32r,numeric
1998,h32s,haven_labelled
1998,h32t,numeric
1998,h32u,haven_labelled
1998,h32v,haven_labelled
1998,h32w,numeric
1998,h32x,haven_labelled
1998,h32y,haven_labelled
1998,h32z,haven_labelled
1998,h3d,haven_labelled
1998,h3m,haven_labelled
1998,h3y,haven_labelled
1998,h4,haven_labelled
1998,h4d,haven_labelled
1998,h4m,haven_labelled
1998,h4y,haven_labelled
1998,h5,haven_labelled
1998,h5d,haven_labelled
1998,h5m,haven_labelled
1998,h5y,haven_labelled
1998,h6,haven_labelled
1998,h6d,haven_labelled
1998,h6m,haven_labelled
1998,h6y,haven_labelled
1998,h7,haven_labelled
1998,h7d,haven_labelled
1998,h7m,haven_labelled
1998,h7y,haven_labelled
1998,h8,haven_labelled
1998,h8d,haven_labelled
1998,h8m,haven_labelled
1998,h8y,haven_labelled
1998,h9,haven_labelled
1998,h9d,haven_labelled
1998,h9m,haven_labelled
1998,h9y,haven_labelled
1998,hidx,numeric
1998,hw1,numeric
1998,hw10,numeric
1998,hw11,numeric
1998,hw12,numeric
1998,hw13,numeric
1998,hw14,numeric
1998,hw15,numeric
1998,hw16,numeric
1998,hw17,numeric
1998,hw18,numeric
1998,hw19,numeric
1998,hw2,numeric
1998,hw20,numeric
1998,hw21,numeric
1998,hw22,numeric
1998,hw23,numeric
1998,hw24,numeric
1998,hw25,numeric
1998,hw26,numeric
1998,hw3,numeric
1998,hw4,numeric
1998,hw5,numeric
1998,hw6,numeric
1998,hw7,numeric
1998,hw8,numeric
1998,hw9,numeric
1998,hwidx,numeric
1998,idx94,numeric
1998,m1,haven_labelled
1998,m10,haven_labelled
1998,m11,haven_labelled
1998,m13,haven_labelled
1998,m14,haven_labelled
1998,m15,haven_labelled
1998,m17,haven_labelled
1998,m18,haven_labelled
1998,m19,haven_labelled
1998,m19a,haven_labelled
1998,m21,haven_labelled
1998,m27,haven_labelled
1998,m28,haven_labelled
1998,m29,haven_labelled
1998,m2a,haven_labelled
1998,m2b,numeric
1998,m2c,numeric
1998,m2d,haven_labelled
1998,m2e,haven_labelled
1998,m2f,numeric
1998,m2g,haven_labelled
1998,m2h,numeric
1998,m2i,numeric
1998,m2j,numeric
1998,m2k,haven_labelled
1998,m2l,numeric
1998,m2m,numeric
1998,m2n,haven_labelled
1998,m30,haven_labelled
1998,m31,haven_labelled
1998,m32,haven_labelled
1998,m33,haven_labelled
1998,m34,haven_labelled
1998,m35,haven_labelled
1998,m36,haven_labelled
1998,m37a,haven_labelled
1998,m37b,haven_labelled
1998,m37c,haven_labelled
1998,m37d,numeric
1998,m37e,haven_labelled
1998,m37f,haven_labelled
1998,m37g,numeric
1998,m37h,numeric
1998,m37i,numeric
1998,m37j,numeric
1998,m37k,numeric
1998,m37l,haven_labelled
1998,m37m,numeric
1998,m37n,numeric
1998,m37o,numeric
1998,m37p,haven_labelled
1998,m37q,haven_labelled
1998,m37r,haven_labelled
1998,m37s,haven_labelled
1998,m37t,numeric
1998,m38,haven_labelled
1998,m39,haven_labelled
1998,m3a,haven_labelled
1998,m3b,numeric
1998,m3c,numeric
1998,m3d,haven_labelled
1998,m3e,haven_labelled
1998,m3f,numeric
1998,m3g,haven_labelled
1998,m3h,haven_labelled
1998,m3i,numeric
1998,m3j,numeric
1998,m3k,haven_labelled
1998,m3l,numeric
1998,m3m,numeric
1998,m3n,haven_labelled
1998,m4,haven_labelled
1998,m40a,numeric
1998,m40b,numeric
1998,m40c,numeric
1998,m40d,numeric
1998,m40e,numeric
1998,m40f,numeric
1998,m40g,numeric
1998,m40h,numeric
1998,m40i,numeric
1998,m40j,numeric
1998,m40k,numeric
1998,m40l,numeric
1998,m40m,numeric
1998,m40n,numeric
1998,m40o,numeric
1998,m5,haven_labelled
1998,m6,haven_labelled
1998,m7,haven_labelled
1998,m8,haven_labelled
1998,m9,haven_labelled
1998,midx,numeric
1998,s107,haven_labelled
1998,s208,haven_labelled
1998,s209,numeric
1998,s210,numeric
1998,s301_01,haven_labelled
1998,s301_02,haven_labelled
1998,s301_03,haven_labelled
1998,s301_04,haven_labelled
1998,s301_05,haven_labelled
1998,s301_06,haven_labelled
1998,s301_07,haven_labelled
1998,s301_08,haven_labelled
1998,s301_09,haven_labelled
1998,s301_10,haven_labelled
1998,s301_11,haven_labelled
1998,s301_12,haven_labelled
1998,s301_13,haven_labelled
1998,s301_14,haven_labelled
1998,s301_15,haven_labelled
1998,s301_16,haven_labelled
1998,s302_01,haven_labelled
1998,s302_02,haven_labelled
1998,s302_03,haven_labelled
1998,s302_04,haven_labelled
1998,s302_05,haven_labelled
1998,s302_06,haven_labelled
1998,s302_07,haven_labelled
1998,s302_08,haven_labelled
1998,s302_09,haven_labelled
1998,s302_10,haven_labelled
1998,s302_11,haven_labelled
1998,s302_12,haven_labelled
1998,s302_13,haven_labelled
1998,s302_14,haven_labelled
1998,s302_15,haven_labelled
1998,s302_16,haven_labelled
1998,s303_01,haven_labelled
1998,s303_02,haven_labelled
1998,s303_03,haven_labelled
1998,s303_04,haven_labelled
1998,s303_05,haven_labelled
1998,s303_06,haven_labelled
1998,s303_07,haven_labelled
1998,s303_08,haven_labelled
1998,s303_09,haven_labelled
1998,s303_10,haven_labelled
1998,s303_11,haven_labelled
1998,s303_12,haven_labelled
1998,s303_13,haven_labelled
1998,s303_14,haven_labelled
1998,s303_15,haven_labelled
1998,s303_16,haven_labelled
1998,s304_01,haven_labelled
1998,s304_02,haven_labelled
1998,s304_03,haven_labelled
1998,s304_04,haven_labelled
1998,s304_05,haven_labelled
1998,s304_06,haven_labelled
1998,s304_07,haven_labelled
1998,s304_08,haven_labelled
1998,s304_09,haven_labelled
1998,s304_10,haven_labelled
1998,s304_11,haven_labelled
1998,s304_12,haven_labelled
1998,s304_13,haven_labelled
1998,s304_14,haven_labelled
1998,s304_15,haven_labelled
1998,s304_16,haven_labelled
1998,s309,haven_labelled
1998,s316,haven_labelled
1998,s322a,haven_labelled
1998,s322b,haven_labelled
1998,s322c,haven_labelled
1998,s322d,haven_labelled
1998,s322e,haven_labelled
1998,s322f,haven_labelled
1998,s322g,haven_labelled
1998,s322h,haven_labelled
1998,s322i,haven_labelled
1998,s323,haven_labelled
1998,s324a,haven_labelled
1998,s324b,haven_labelled
1998,s324c,haven_labelled
1998,s324d,haven_labelled
1998,s324e,haven_labelled
1998,s324f,haven_labelled
1998,s324g,haven_labelled
1998,s324h,haven_labelled
1998,s324i,haven_labelled
1998,s324j,haven_labelled
1998,s328,haven_labelled
1998,s334,haven_labelled
1998,s335,haven_labelled
1998,s336,haven_labelled
1998,s337a,haven_labelled
1998,s337b,haven_labelled
1998,s337c,haven_labelled
1998,s337d,haven_labelled
1998,s337e,haven_labelled
1998,s337f,haven_labelled
1998,s337g,haven_labelled
1998,s337x,haven_labelled
1998,s338,haven_labelled
1998,s339,haven_labelled
1998,s340,haven_labelled
1998,s342a,haven_labelled
1998,s347a,haven_labelled
1998,s347b,haven_labelled
1998,s347c,haven_labelled
1998,s347d,haven_labelled
1998,s347e,haven_labelled
1998,s347f,haven_labelled
1998,s347g,haven_labelled
1998,s347h,haven_labelled
1998,s347i,haven_labelled
1998,s347j,haven_labelled
1998,s347k,haven_labelled
1998,s347l,haven_labelled
1998,s347m,haven_labelled
1998,s347n,haven_labelled
1998,s347o,haven_labelled
1998,s347p,haven_labelled
1998,s347q,haven_labelled
1998,s347z,haven_labelled
1998,s351,haven_labelled
1998,s352,haven_labelled
1998,s408,haven_labelled
1998,s411,haven_labelled
1998,s412a,haven_labelled
1998,s412b,haven_labelled
1998,s412c,haven_labelled
1998,s412d,haven_labelled
1998,s412e,haven_labelled
1998,s412x,haven_labelled
1998,s413a,haven_labelled
1998,s413b,haven_labelled
1998,s415a,haven_labelled
1998,s415b,numeric
1998,s419a,haven_labelled
1998,s422a,haven_labelled
1998,s422b,haven_labelled
1998,s422c,haven_labelled
1998,s422d,haven_labelled
1998,s422e,haven_labelled
1998,s422x,haven_labelled
1998,s422y,haven_labelled
1998,s423,haven_labelled
1998,s424a,haven_labelled
1998,s424b,haven_labelled
1998,s424c,haven_labelled
1998,s424d,haven_labelled
1998,s424e,haven_labelled
1998,s424f,haven_labelled
1998,s424g,haven_labelled
1998,s424h,haven_labelled
1998,s432,haven_labelled
1998,s441,haven_labelled
1998,s442,numeric
1998,s457b,haven_labelled
1998,s457e,haven_labelled
1998,s457h,haven_labelled
1998,s457k,haven_labelled
1998,s457n,haven_labelled
1998,s457ra,haven_labelled
1998,s457rb,haven_labelled
1998,s457rc,haven_labelled
1998,s457rd,haven_labelled
1998,s457re,haven_labelled
1998,s457rf,haven_labelled
1998,s457rg,haven_labelled
1998,s457rh,haven_labelled
1998,s457ri,haven_labelled
1998,s457rj,haven_labelled
1998,s457rk,haven_labelled
1998,s457rl,haven_labelled
1998,s457rm,haven_labelled
1998,s457rn,haven_labelled
1998,s457rx,haven_labelled
1998,s457t,haven_labelled
1998,s457u,haven_labelled
1998,s458a,haven_labelled
1998,s458b,haven_labelled
1998,s458c,haven_labelled
1998,s464a,haven_labelled
1998,s464b,haven_labelled
1998,s464c,haven_labelled
1998,s464d,haven_labelled
1998,s464e,haven_labelled
1998,s464f,haven_labelled
1998,s464x,haven_labelled
1998,s464y,haven_labelled
1998,s468,haven_labelled
1998,s470,haven_labelled
1998,s471,haven_labelled
1998,s472f,haven_labelled
1998,s472g,haven_labelled
1998,s472h,haven_labelled
1998,s472i,haven_labelled
1998,s480,haven_labelled
1998,s481,haven_labelled
1998,s482,haven_labelled
1998,s483,haven_labelled
1998,s484a,haven_labelled
